Name,Email,Category,Description,Instagram,Facebook,Twitter,Website,URL
Synchronized Swimming,syncswimming@imperial.ac.uk,Sports,"Do you like swimming, dancing, gymnastics or just team sports? Then join the synchronised swimming team! All levels of synchro swimmers are welcome and your first session is free! We are the Imperial Synchronised Swimming Team open to both experienced artistic swimmers and complete beginners of all genders (as long as you are a confident swimmer). Whether you want to learn a new skill or keep fit at university IC Synchro is the place for you. The club offers anyone of all abilities, the chance t",https://www.instagram.com/icsynchro,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://www.xiaohongshu.com/user/profile/6559e2ce0000000008001ca7,https://www.imperialcollegeunion.org/activities/a-to-z/synchronized-swimming
Synthetic Biology,synbic@imperial.ac.uk,Academic Related,"Our mission is to bridge the gap between undergraduates and synthetic biology. We organise seminars with academic and industrial leaders in the field. We also organise Bio-Hackathons at the Advanced Hackspace and are involved in assembling the Imperial Teams for the iGEM, iDEC, and other competitions. We work with the larger SynBioUK network uniting SynBio enthusiasts nationwide. CSP Chair / President CSP Vice Chair / President Communications / Publications Officer Events / Trips Officer Events ",https://www.instagram.com/synbic,https://www.facebook.com/SynBIC/,https://www.twitter.com/synbic,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/synthetic-biology
Table Tennis,tabletennis@imperial.ac.uk,Sports,We have four teams in the BUCS Leagues; one Women’s team and three Men’s teams for those who want to represent Imperial and challenge competitors from other universities. Membership is £35 for the year which allows access to all sessions (bats and balls provided if needed) as well as information on any potential upcoming social events or club activities. CSP Chair / President,https://www.instagram.com/imperial_tabletennis,https://www.facebook.com/chat.whatsapp.com/GjhS8VttggvD4KYIlqr7Hz,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/table-tennis
Tabletop Gaming,wargames@imperial.ac.uk,Hobbies,"Monday: Boardgames 6pm Blackett 741. Come by to have a fun time playing some of the various games we have amassed in our vault and meet fellow boardgame enthusiasts. Tuesday and Thursday: Magic the Gathering 6pm Blackett 741. Come and get involved with Magic The Gathering, and play a wide variety of formats, depending on what everyone wants to play each week Wednesday: TTRPG 6pm RSM G.41. Our weekly space for you to fight dragons, overthrow governments, or argue about whether a druid can produce",https://www.instagram.com/icunion/,https://www.facebook.com/groups/ImperialCollegeBoardGames/,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/tabletop-gaming
Taekwondo,icutkd@imperial.ac.uk,Sports,"But it's not all just about competition! Aside from sporting matters, we take great pride in the ICUTKD team spirit. To ensure this is kept strong, we have an active social schedule, ranging from mini-golf to even formal dinners. Additionally, our strong relations/events with other clubs (e.g. the annual ICUTKD - LSE varsity) allows us to meet people from all over! If you’re interested in joining, please hit us up on our email (icutkd@ic.ac.uk), or Instagram (@icutkd)! We have three sessions a w",https://www.instagram.com/icutkd,https://www.facebook.com/groups/icutkd/,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/taekwondo
Tea,teasoc@imperial.ac.uk,Hobbies,"Being an Imperial student can be tough, and it is easy to feel stressed and overwhelmed. TeaSoc provides a place for students to take time out from their busy schedules to relax and have a cup of tea (or multiple!). We meet twice every week on Monday in CAGB 664 and Thursday in an available room, both from 18:15 to 20:15 . Each one of our sessions gives an opportunity to relax and unwind, and includes unlimited tea and delicious snacks for a small fee. Don't forget to bring your friends! We also",https://www.instagram.com/icuteasoc,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/tea
Team Bo',bonerges@imperial.ac.uk,Outdoor,"Boanerges, or Bo as he is affectionately known, serves as the City & Guilds College Union's official motorised mascot. Built in 1902, this James & Browne was purchased by Guilds students in 1933 and has remained with the college ever since. Derrick, the 1926 Ner-A-Car is the second motorised mascot of the CGCU. They are some of the most exercised veteran vehicles still on the road, maintained by the dedicated students of Imperial. We take part in the annual London to Brighton Veteran Car Run eac",https://www.instagram.com/boanerges1902,https://www.facebook.com/teambo1902/,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/team-bo
TeddyBear Hospital,icsmsutbh@imperial.ac.uk,ICSM,"In TeddyBear Hospital we aim to teach children about what it means to be a healthcare professional and what happens in hospitals, in hopes of helping them overcome White Coat Anxiety and inspire them to learn more about Medicine. Every Wednesday we visit a different primary school and teach children about simple topics in Medicine. For example, how to call 999; what exactly a ‘surgery’ is; why washing your hands is important or what is the purpose of a skeleton! At the same time, we provide our ",https://www.instagram.com/icsmteddybear,https://www.facebook.com/ICSMTeddybearHospital,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/teddybear-hospital
TedX,tedx@imperial.ac.uk,Academic Related,CSP Chair / President CSP Chair / President Events / Trips Officer,https://www.instagram.com/icunion/,https://www.facebook.com/TEDxImperialCollege/,https://www.twitter.com/TEDxIC,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/tedx
Tennis,lawn.tennis@imperial.ac.uk,Sports,"The club boasts a long-standing tradition of achievement, especially in recent years, with our Women’s 1s team competing in the BUCS Premier National division, making us one of the Top 6 teams in the country! The Men’s side has also been very successful; our Men’s 1s compete in BUCS Premier South, and our Men’s 3s were crowned league champions in 2025. We cater to players of all abilities, whether you’re a seasoned player or a beginner. Included in club membership are our two weekly social sessi",https://www.instagram.com/iclawntennis,https://www.facebook.com/imperialtennis/,https://www.twitter.com/imperialtennis,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/tennis
Tennis (ICSM),medics.tennis@imperial.ac.uk,Sports,"For competitive and intermediate players, we have 1st and 2nd teams, that both train twice a week on Wednesdays and Sundays and also receive coaching as well as playing in the LUSL mixed leagues against other universities. For beginners and less experienced players, we run more relaxed social tennis sessions every Sunday, with rackets and balls provided. There are also opportunities for social players to get coaching from our LTA-accredited team members throughout the term! ICSM Tennis is an inc",https://www.instagram.com/icunion/,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/tennis-icsm
Tennis (RSM),rsmtennis24@imperial.ac.uk,Sports,"The club holds weekly training sessions every Saturday at Ravenscourt Park. These sessions are ran by more experienced players and provide an environment that allows beginners to learn the basics and improve together. It doesn't matter if you have never held a tennis racket before, come along and give the sport a go! Both RSM students and students from the wider College community are welcome to join us. Sign up today by messaging our Instagram (@rsm_tennis) or dropping one of our committee membe",https://www.instagram.com/rsm_tennis,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/tennis-rsm
Thai,thai@imperial.ac.uk,Cultural,CSP Chair / President CSP Vice Chair / President CSP Vice Chair / President Communications / Publications Officer Events / Trips Officer Events / Trips Officer Events / Trips Officer Events / Trips Officer,https://www.instagram.com/icunion/,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/thai
Touch Rugby,union@imperial.ac.uk,Sports,CSP Chair / President,https://www.instagram.com/icunion/,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://www.youtube.com/channel/UCDbftdMxA8C-UqhaB8FsW5w,https://www.imperialcollegeunion.org/activities/a-to-z/touch-rugby
Traditional Chinese Medicine (TCM),ictcm@imperial.ac.uk,Cultural,"Founded upon principles of academic learning, cultural appreciation, and genuine curiosity, this society serves as a platform for students keen on exploring the theories, practices, and applications of TCM. It encompasses areas such as herbal medicine, mind-body practices, acupuncture, and dietary therapy, and examining their scientific foundations. We strive to cultivate a supportive and keen community of learners to engage in aspects of TCM: Whether you practise Traditional Chinese Medicine (T",https://www.instagram.com/ictcm_society,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://chat.whatsapp.com/EPzOP9v2k36ApS1RcXApvY,https://www.imperialcollegeunion.org/activities/a-to-z/traditional-chinese-medicine-tcm
Transplant and Vascular Society,tandvsociety@imperial.ac.uk,ICSM,"Welcome to the Imperial Transplant and Vascular Society! Whether you are a medic, scientist, engineer or simply curious about surgery and innovation, our society is here to bring you closer to the world of transplantation and vascular surgery. From pioneering surgical techniques to cutting-edge research, we aim to inspire the next generation of clinicians and innovators. Our objective is to create a platform where students can learn practical skills, explore new technologies, and connect with le",https://www.instagram.com/ic_transplantandvascular,https://www.facebook.com/imperialcollegeunion,https://twitter.com/icunion,https://chat.whatsapp.com/JPOFzGd5pAeDVEdUEeWBDX,https://www.imperialcollegeunion.org/activities/a-to-z/transplant-and-vascular-society
